BET-BK
12/8/2023
Periodical adjustment
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|11.5600|0.80|1.000000|1.000000|0.75|1.72
BVB|BURSA DE VALORI BUCURESTI SA|8049246|58.2000|1.00|1.000000|1.000000|0.50|1.45
AQ|AQUILA PART PROD COM|1200002400|0.7700|0.40|1.000000|1.000000|0.50|1.14
SFG|Sphera Franchise Group|38799340|18.6500|0.40|1.000000|1.000000|0.50|0.89
COTE|CONPET SA|8657528|74.6000|0.40|1.000000|1.000000|0.50|0.80
ALR|ALRO S.A.|713779135|1.5900|0.30|1.000000|1.000000|0.25|0.53
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2700|0.50|1.000000|1.000000|0.50|0.26
ROCE|ROMCARBON SA|264122096|0.4060|0.40|1.000000|1.000000|0.50|0.13
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2820|0.30|1.000000|1.000000|0.10|0.12
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1535|1.00|1.000000|1.000000|0.25|0.08

BET-BK
7/7/2023
Periodical adjustment H2O
SNP|OMV PETROM S.A.|62311667058|0.5350|0.30|0.113418|1.000000|1.00|7.25
FP|FONDUL PROPRIETATEA|6217825213|1.8700|0.90|0.108393|1.000000|1.00|7.25
TLV|BANCA TRANSILVANIA S.A.|707658233|21.4400|1.00|0.074761|1.000000|1.00|7.25
EBS|Erste Group Bank AG|429800000|158.4000|0.80|0.027768|1.000000|0.75|7.25
M|MedLife S.A.|132870492|18.5200|0.70|0.569191|1.000000|0.75|4.70
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.2250|1.00|0.832196|1.000000|0.75|4.70
DIGI|Digi Communications N.V.|100000000|34.5000|0.40|0.710471|1.000000|0.75|4.70
ONE|ONE UNITED PROPERTIES|3702818586|0.9580|0.30|0.690983|1.000000|1.00|4.70
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|8.6700|0.40|0.612033|1.000000|1.00|4.70
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|45.3000|0.20|0.269069|1.000000|1.00|4.70
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|18.5000|0.50|0.421994|1.000000|1.00|4.70
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|104.0000|0.20|0.078596|1.000000|1.00|4.70
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|13.2000|0.40|0.199839|1.000000|1.00|4.70
SNG|S.N.G.N. ROMGAZ S.A.|385422400|41.4500|0.30|0.153427|1.000000|1.00|4.70
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|25.0000|0.40|1.000000|1.000000|0.75|3.51
TRP|TERAPLAST SA|2179000358|0.5470|0.60|1.000000|1.000000|0.75|3.43
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|16.3500|0.70|1.000000|1.000000|0.75|3.29
SIF5|INFINITY CAPITAL INVESTMENTS S.A.|500000000|1.7050|1.00|1.000000|1.000000|0.50|2.72
