BETPlus
6/7/2024
Periodical adjustment
ATB|ANTIBIOTICE S.A.|671338040|1.4350|0.50|1.000000|1.000000|1.00|0.73
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|13.9000|0.80|1.000000|1.000000|1.00|0.67
AQ|AQUILA PART PROD COM|1200002400|0.8900|0.40|1.000000|1.000000|1.00|0.65
ARS|AEROSTAR S.A.|152277450|8.8500|0.30|1.000000|1.000000|1.00|0.61
SFG|Sphera Franchise Group|38799340|23.7000|0.40|1.000000|1.000000|1.00|0.56
ALR|ALRO S.A.|713779135|1.5300|0.30|1.000000|1.000000|1.00|0.50
COTE|CONPET SA|8657528|80.0000|0.40|1.000000|1.000000|1.00|0.42
SOCP|SOCEP S.A.|346222758|2.0200|0.30|1.000000|1.000000|1.00|0.32
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2390|0.30|1.000000|1.000000|1.00|0.26
BIO|BIOFARM S.A.|985375350|0.8300|0.20|1.000000|1.000000|1.00|0.25
CMP|COMPA S. A.|218821038|0.9000|0.70|1.000000|1.000000|1.00|0.21
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2760|0.50|1.000000|1.000000|1.00|0.13
OIL|OIL TERMINAL S.A.|2997177132|0.1255|0.20|1.000000|1.000000|1.00|0.11
IARV|IAR SA Brasov|18878853|13.2500|0.30|1.000000|1.000000|1.00|0.11
SAFE|SAFETECH INNOVATIONS|66500000|2.5000|0.40|1.000000|1.000000|1.00|0.10
ELMA|ELECTROMAGNETICA SA|676038704|0.2080|0.40|1.000000|1.000000|1.00|0.09
TBM|TURBOMECANICA S.A.|369442475|0.2900|0.50|1.000000|1.000000|1.00|0.08
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1575|0.90|1.000000|1.000000|1.00|0.07
PTR|ROMPETROL WELL SERVICES S.A.|278190900|0.5720|0.30|1.000000|1.000000|1.00|0.07
ROCE|ROMCARBON SA|528244192|0.2070|0.40|1.000000|1.000000|1.00|0.07
TBK|TRANSILVANIA BROKER DE ASIGURARE|5000000|21.4000|0.40|1.000000|1.000000|1.00|0.06
CEON|CEMACON SA|935310418|0.4180|0.10|1.000000|1.000000|1.00|0.06
PREB|PREBET SA AIUD|45553043|2.3000|0.30|1.000000|1.000000|1.00|0.05
ALU|ALUMIL ROM INDUSTRY S.A.|31250000|2.1400|0.30|1.000000|1.000000|1.00|0.03
RMAH|FARMACEUTICA REMEDIA SA|95480820|0.7000|0.20|1.000000|1.000000|1.00|0.02
AAG|AAGES S.A.|10000000|3.7600|0.30|1.000000|1.000000|1.00|0.02

BETPlus
9/25/2023
Operational adjustment ROCE
TLV|BANCA TRANSILVANIA S.A.|798658233|22.8600|1.00|0.701000|1.000000|1.00|19.92
SNP|OMV PETROM S.A.|62311667058|0.5995|0.30|1.000000|1.000000|1.00|17.44
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|120.5000|0.20|1.000000|1.000000|1.00|16.87
SNG|S.N.G.N. ROMGAZ S.A.|385422400|44.0500|0.30|1.000000|1.000000|1.00|7.93
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|15.7200|0.40|1.000000|1.000000|1.00|6.82
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|47.0000|0.20|1.000000|1.000000|1.00|4.41
FP|FONDUL PROPRIETATEA|6217825213|0.4080|0.80|1.000000|1.000000|1.00|3.16
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|18.3800|0.50|1.000000|1.000000|1.00|2.69
M|MedLife S.A.|531481968|4.5600|0.70|1.000000|1.000000|1.00|2.64
ONE|ONE UNITED PROPERTIES|3797654315|0.9520|0.40|1.000000|1.000000|1.00|2.25
DIGI|Digi Communications N.V.|100000000|36.1000|0.40|1.000000|1.000000|1.00|2.25
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|9.5100|0.40|1.000000|1.000000|1.00|2.05
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|29.5000|0.40|1.000000|1.000000|1.00|1.35
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|20.4000|0.70|1.000000|1.000000|1.00|1.33
TRP|TERAPLAST SA|2179000358|0.5020|0.60|1.000000|1.000000|1.00|1.02
CRC|CHIMCOMPLEX S.A. BORZESTI|304907851|19.9000|0.10|1.000000|1.000000|1.00|0.94
BVB|BURSA DE VALORI BUCURESTI SA|8049246|61.8000|1.00|1.000000|1.000000|1.00|0.77
AQ|AQUILA PART PROD COM|1200002400|0.8900|0.40|1.000000|1.000000|1.00|0.66
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|12.5800|0.80|1.000000|1.000000|1.00|0.63
ARS|AEROSTAR S.A.|152277450|8.5000|0.30|1.000000|1.000000|1.00|0.60
ATB|ANTIBIOTICE S.A.|671338040|1.0500|0.50|1.000000|1.000000|1.00|0.55
ALR|ALRO S.A.|713779135|1.5250|0.30|1.000000|1.000000|1.00|0.51
SFG|Sphera Franchise Group|38799340|20.4000|0.40|1.000000|1.000000|1.00|0.49
SOCP|SOCEP S.A.|346222758|2.7800|0.30|1.000000|1.000000|1.00|0.45
COTE|CONPET SA|8657528|74.8000|0.40|1.000000|1.000000|1.00|0.40
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2750|0.30|1.000000|1.000000|1.00|0.30
BIO|BIOFARM S.A.|985375350|0.7800|0.20|1.000000|1.000000|1.00|0.24
ELMA|ELECTROMAGNETICA SA|676038704|0.2080|0.80|1.000000|1.000000|1.00|0.18
CMP|COMPA S. A.|218821038|0.5300|0.70|1.000000|1.000000|1.00|0.13
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2500|0.50|1.000000|1.000000|1.00|0.12
OIL|OIL TERMINAL S.A.|2997177132|0.1250|0.20|1.000000|1.000000|1.00|0.12
IARV|IAR SA Brasov|18878853|12.6500|0.30|1.000000|1.000000|1.00|0.11
TBM|TURBOMECANICA S.A.|369442475|0.3300|0.50|1.000000|1.000000|1.00|0.09
SAFE|SAFETECH INNOVATIONS|66500000|2.7200|0.30|1.000000|1.000000|1.00|0.08
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1585|1.00|1.000000|1.000000|1.00|0.08
PTR|ROMPETROL WELL SERVICES S.A.|278190900|0.5280|0.30|1.000000|1.000000|1.00|0.07
ROCE|ROMCARBON SA|264122096|0.2070|0.40|1.000000|2.000000|1.00|0.07
CEON|CEMACON SA|935310418|0.4450|0.10|1.000000|1.000000|1.00|0.06
TBK|TRANSILVANIA BROKER DE ASIGURARE|5000000|20.0000|0.40|1.000000|1.000000|1.00|0.06
PREB|PREBET SA AIUD|45553043|2.0600|0.30|1.000000|1.000000|1.00|0.04
ALU|ALUMIL ROM INDUSTRY S.A.|31250000|1.9500|0.30|1.000000|1.000000|1.00|0.03
RMAH|FARMACEUTICA REMEDIA SA|95480820|0.6650|0.20|1.000000|1.000000|1.00|0.02
AAG|AAGES S.A.|10000000|3.5200|0.30|1.000000|1.000000|1.00|0.02

BETPlus
9/8/2023
Periodical adjustment
